,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000964,0,NA,NA,NA,NA,NA
AAEL000965,24.1810494,1.111036435,0.452785187,2.453782644,0.01413624,0.055803156
AAEL000967,13.63958378,0.535408724,0.62682925,0.85415402,0.393019656,0.628043835
AAEL000970,92.91087406,0.113991551,0.357290551,0.319044406,0.74969284,0.882009766
AAEL000973,0,NA,NA,NA,NA,NA
AAEL000978,15.06457629,-2.540883699,0.681353581,-3.729170537,0.000192111,0.001421052
AAEL000979,0,NA,NA,NA,NA,NA
AAEL000980,2.964380447,-0.366300004,1.311647048,-0.279267204,0.780039773,0.898589591
AAEL000981,6.293538698,-0.662006944,0.856067567,-0.773311558,0.439338017,0.668846966
AAEL000982,24.62023126,-0.1254182,0.457179914,-0.274330074,0.783830975,0.900306606
AAEL000983,47.81077433,0.603389663,0.369087184,1.634816081,0.102087609,0.261835507
AAEL000984,0.576156148,-2.221722126,3.609720979,-0.615483064,0.538235751,NA
AAEL000985,8.634246263,1.719759272,0.745512689,2.30681422,0.021065179,0.07730317
AAEL000986,233.5551066,-0.605966324,0.281094788,-2.155736605,0.031104238,0.104475651
AAEL000987,12735.50116,-0.679275108,0.242548807,-2.800570809,0.005101231,0.024563806
AAEL000993,34.14779459,0.344371392,0.394375566,0.873206713,0.382550416,0.619369235
AAEL000994,48.41693914,-0.286917647,0.40305231,-0.711862057,0.4765502,0.69891692
AAEL000996,16.72985013,-1.927089568,0.641225695,-3.005321814,0.002653,0.014342387
