,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000467,55.80524404,-0.019720607,0.320243844,-0.061579972,0.950897327,0.984729322
AAEL000468,71.44243444,0.516413065,0.289749313,1.782275375,0.074704336,0.265724245
AAEL000469,61.06969126,-0.540431899,0.316920929,-1.705257842,0.088146347,0.296660724
AAEL000471,3.491141101,0.856295542,1.147580229,0.746174882,0.455561779,0.741841508
AAEL000474,0.485080703,-0.691954351,3.083791208,-0.224384306,0.822458281,NA
AAEL000475,49.38341326,0.158399286,0.331404334,0.477963834,0.632675946,0.849370155
AAEL000476,2.759293428,1.870942777,1.409994968,1.326914506,0.184536965,NA
AAEL000477,4.536826269,-5.551447905,3.840462649,-1.445515401,0.14831317,0.407690456
AAEL000478,63.71525159,0.04908351,0.290038248,0.169231163,0.865614819,0.956182453
AAEL000483,23.82076869,-0.205213154,0.440589363,-0.465769651,0.641380391,0.85348969
AAEL000484,0,NA,NA,NA,NA,NA
AAEL000485,205.699699,-0.844619568,0.241245456,-3.501079696,0.000463377,0.00539482
AAEL000486,220.569607,0.221401571,0.191694904,1.154968476,0.248103336,0.55104668
AAEL000487,26.57928894,0.315196077,0.432289246,0.729132358,0.465920703,0.750789786
AAEL000488,21.17428997,1.545810653,0.566915348,2.726704541,0.006397029,0.044917134
AAEL000492,0,NA,NA,NA,NA,NA
AAEL000495,0.18263178,1.129374971,4.080472857,0.276775514,0.781952484,NA
AAEL000496,473.0486809,1.005355506,0.260542723,3.85869731,0.000113993,0.001735679
AAEL000498,0.168152263,-0.79417838,4.080472857,-0.194629007,0.845683393,NA
AAEL000500,226.1544696,1.538468184,0.791225065,1.944412851,0.051845685,0.208676166
AAEL000501,0.168152263,-0.79417838,4.080472857,-0.194629007,0.845683393,NA
AAEL000502,3.529380278,2.257731221,1.265411878,1.784186841,0.07439331,0.265144627
AAEL000504,0.913195276,-0.011687228,2.263260964,-0.005163889,0.995879831,NA
AAEL000505,123.251384,0.416464842,0.274515717,1.517089247,0.129244153,0.372184915
AAEL000507,0.199366553,1.129374971,4.080472857,0.276775514,0.781952484,NA
AAEL000508,3.900478343,-1.276468106,1.230849293,-1.037062875,0.299706556,0.607576477
AAEL000509,9.04990097,0.841639615,0.771686568,1.090649558,0.275427114,0.579935655
AAEL000510,33.49428383,0.260350458,0.398206534,0.653807601,0.513235769,0.78408497
AAEL000511,1.494560162,1.135854712,1.664995359,0.682196924,0.49511444,NA
AAEL000512,0.18263178,1.129374971,4.080472857,0.276775514,0.781952484,NA
AAEL000515,84.88145127,0.969038925,0.286065689,3.387469951,0.000705404,0.007590728
AAEL000516,1315.203314,0.398413061,0.2014062,1.978156885,0.047911011,0.198036602
AAEL000517,0,NA,NA,NA,NA,NA
AAEL000518,0,NA,NA,NA,NA,NA
AAEL000519,0,NA,NA,NA,NA,NA
AAEL000521,0,NA,NA,NA,NA,NA
AAEL000523,45.26116297,-1.425367194,0.378229194,-3.768527696,0.000164213,0.002329955
AAEL000528,0.13429666,-0.79417838,4.080472857,-0.194629007,0.845683393,NA
AAEL000529,2.884995454,1.12708508,1.47932974,0.761889016,0.446126246,NA
AAEL000530,0.367313514,0.16760461,3.772702795,0.044425606,0.964565151,NA
AAEL000533,0.147599797,1.129374971,4.080472857,0.276775514,0.781952484,NA
AAEL000534,0,NA,NA,NA,NA,NA
AAEL000536,3.198885711,-1.70543511,1.392719221,-1.224536205,0.220750017,0.517377668
AAEL000541,213.3455138,0.15175383,0.184506787,0.82248373,0.410801643,0.709883634
AAEL000542,0,NA,NA,NA,NA,NA
AAEL000543,6.458061053,1.612417986,0.893984057,1.803631702,0.071289063,0.257798698
AAEL000544,0,NA,NA,NA,NA,NA
AAEL000545,0.31575206,0.167603004,3.989106423,0.042015175,0.966486601,NA
AAEL000546,13.30346867,0.677845202,0.585882018,1.156965364,0.247286511,0.550187907
AAEL000547,0.168152263,-0.79417838,4.080472857,-0.194629007,0.845683393,NA
AAEL000549,1528.553504,1.026357008,0.155953201,6.5811859,4.67E-11,3.73E-09
AAEL000550,35.0588567,-0.888744242,0.392197376,-2.266063711,0.023447483,0.120232138
AAEL000551,32.26061592,0.056276085,0.414788222,0.13567426,0.892078797,0.964752721
AAEL000552,0,NA,NA,NA,NA,NA
AAEL000554,0,NA,NA,NA,NA,NA
AAEL000556,0.442799392,2.389399223,3.91176405,0.610823964,0.541316127,NA
AAEL000558,1.901145785,-1.054032941,1.733753567,-0.607948535,0.543221608,NA
AAEL000559,31.09287456,-0.118967276,0.396643732,-0.299934844,0.764226856,0.909131416
AAEL000561,30.64196643,0.018606197,0.456624649,0.040747246,0.967497396,0.987685768
AAEL000562,55.29763884,0.048104808,0.311719141,0.154320995,0.877356644,0.960829912
