,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000108,0.319699469,-1.810900157,3.124051165,0.579664052,0.56214119,NA
AAEL000109,8.44115578,-2.39777286,2.505004181,0.957193157,0.33846977,0.431782775
AAEL000111,100.5477605,-4.39096368,0.257881037,17.02709023,5.17E-65,2.58E-63
AAEL000113,0,#VALUE!,NA,NA,NA,NA
AAEL000115,44.21866179,-1.048573728,0.203792144,5.145309853,2.67E-07,1.00E-06
AAEL000116,20.61133259,-1.613236421,0.331269646,4.869858853,1.12E-06,3.91E-06
AAEL000117,0.049985636,0.862443848,3.53381767,-0.244054427,0.807188667,NA
AAEL000118,59.83874058,-0.731306204,0.223432581,3.273050874,0.001063933,0.002477775
AAEL000119,20.08255699,0.493083403,0.335574939,-1.469368971,0.141732739,0.207875664
AAEL000122,32.63945683,-1.899008466,0.258821686,7.337130431,2.18E-13,1.43E-12
AAEL000123,0.798639376,-3.128969257,1.570000748,1.9929731,0.046264393,0.077955281
AAEL000124,30.23397098,-3.553155599,0.486888184,7.297682953,2.93E-13,1.90E-12
AAEL000126,51.27478239,0.471507522,0.413043699,-1.141543917,0.253643647,0.340610628
AAEL000127,14.53365365,2.028551531,0.371333214,-5.462887385,4.68E-08,1.91E-07
AAEL000128,448.8588025,1.290133286,0.114190726,-11.2980566,1.34E-29,2.25E-28
AAEL000134,2.04587548,-3.879764687,1.16909951,3.318592348,0.000904724,0.002131238
AAEL000137,24.24664417,0.98459026,0.317396882,-3.102079178,0.001921666,0.004283946
AAEL000138,455.5187698,0.128686558,0.121136878,-1.062323541,0.288088831,0.378870873
AAEL000139,1.243789889,-3.771054269,1.338607333,2.817147476,0.004845227,0.010049703
AAEL000140,21.86347701,-0.530566859,0.326157513,1.626719721,0.103796638,0.159130051
AAEL000143,78.99048009,-0.005347077,0.158443718,0.033747485,0.973078513,0.979317529
AAEL000146,6.914408565,4.609344021,0.945453263,-4.875274328,1.09E-06,3.81E-06
AAEL000147,13.23434914,-1.011169213,0.375834222,2.690466046,0.00713523,0.014324199
AAEL000148,8.986180094,-1.034197401,0.476905243,2.168559511,0.030116142,0.052929925
AAEL000149,40.28708643,-3.347155796,0.301524996,11.10075728,1.24E-28,2.02E-27
AAEL000151,0.092792452,-0.026037731,3.48532363,0.007470678,0.994039317,NA
AAEL000152,1.579797027,0.434990277,1.182500961,-0.367856172,0.712980482,0.775267493
AAEL000154,8.913762955,-4.640275634,0.794123537,5.84326672,5.12E-09,2.32E-08
AAEL000157,25.6401833,-2.430755057,0.298307402,8.148490582,3.68E-16,2.98E-15
AAEL000159,93.53226001,0.328451422,0.153556702,-2.138958558,0.032439025,0.056548137
AAEL000162,1.874565559,1.007052151,1.005031388,-1.002010646,0.316338451,0.409353604
AAEL000163,118.9560749,0.831489488,0.139303207,-5.968918479,2.39E-09,1.11E-08
AAEL000164,98.11229399,3.733436014,0.227364312,-16.42050141,1.36E-60,6.08E-59
AAEL000165,130.0917013,-7.279875101,0.500088261,14.55718054,5.26E-48,1.64E-46
AAEL000166,10.87411508,-0.536105887,0.372858161,1.437827957,0.150482875,0.21893631
AAEL000170,12.90110329,-2.740379895,0.426122218,6.430971628,1.27E-10,6.58E-10
AAEL000172,198.338445,-1.40570018,0.179437725,7.83391662,4.73E-15,3.54E-14
AAEL000173,105.0566373,-0.51121991,0.149782703,3.413077083,0.000642338,0.001551694
AAEL000174,9.980232496,-2.244846161,0.652014608,3.442938446,0.00057543,0.001403748
AAEL000175,762.1671237,0.472229054,0.133074423,-3.548608684,0.000387272,0.000972448
AAEL000176,1.315962328,-3.166511899,1.303767404,2.428739888,0.015151398,0.028415387
AAEL000178,45.90482106,-0.381457881,0.203983374,1.87004398,0.061477711,0.100322932
AAEL000179,134.3979241,-0.109465819,0.184380215,0.593696125,0.552715375,0.637196842
AAEL000180,151.0714347,0.752605989,0.130975644,-5.746152229,9.13E-09,4.02E-08
AAEL000181,54.81653679,-0.634666587,0.180767887,3.510947643,0.000446512,0.001110738
AAEL000182,1382.543323,-0.021857809,0.094703212,0.230803245,0.81746766,0.860543071
AAEL000184,20.18795177,-0.77285478,0.288403065,2.679773113,0.007367208,0.014725034
AAEL000185,896.8662784,0.686064865,0.094943977,-7.225996724,4.97E-13,3.17E-12
AAEL000186,57.53944783,-1.87743899,0.264962252,7.085684767,1.38E-12,8.46E-12
AAEL000187,12.02774394,-0.892766859,0.400348768,2.229972789,0.025749249,0.045865546
AAEL000188,28.92555785,0.164133031,0.246636851,-0.665484618,0.505740579,0.593997103
AAEL000191,180.0516064,1.618679163,0.15629953,-10.35626377,3.92E-25,5.37E-24
AAEL000193,99.59367534,-0.661932282,0.173220206,3.821334118,0.000132732,0.000355739
AAEL000194,148.1528286,1.104692931,0.181959456,-6.071093838,1.27E-09,6.07E-09
AAEL000195,0.136651622,-0.586420657,3.436642475,0.170637668,0.864508678,NA
AAEL000196,5.393987273,-0.911641465,0.766371952,1.18955484,0.234221405,0.318801983
AAEL000199,103.5916788,0.119509203,0.196840424,-0.607137503,0.543759664,0.628925231
AAEL000200,591.4021603,-0.577644954,0.123816687,4.665323955,3.08E-06,1.03E-05
AAEL000201,11.47895507,-1.840717209,0.439461108,4.188578181,2.81E-05,8.27E-05
AAEL000203,0.046396226,0.862443848,3.53381767,-0.244054427,0.807188667,NA
AAEL000204,358.2654639,1.687712301,0.120418213,-14.01542395,1.25E-44,3.53E-43
AAEL000206,126.9343682,4.606531771,0.287977804,-15.99613479,1.36E-57,5.46E-56
AAEL000208,251.0132096,1.632898999,0.14699013,-11.10890234,1.14E-28,1.84E-27
AAEL000210,85.28978908,0.24740753,0.179406226,-1.379035361,0.167883852,0.239807399
AAEL000211,220.0818329,-0.599266831,0.201636729,2.972012262,0.002958549,0.006370282
AAEL000213,58.22599715,-2.278555776,0.511914795,4.451044979,8.55E-06,2.70E-05
AAEL000214,18.35434057,0.194807333,0.306269747,-0.636064562,0.524734342,0.611577444
AAEL000215,35.46571003,-0.074399184,0.27385943,0.271669242,0.785876353,0.836377523
AAEL000216,0.090255396,0.008798604,3.48899193,-0.002521819,0.997987882,NA
AAEL000217,115.4677569,-2.753068431,0.169326288,16.25895461,1.93E-59,8.16E-58
AAEL000219,179.3197647,2.200799938,0.138000301,-15.94779091,2.95E-57,1.16E-55
AAEL000221,53.93289453,-0.183963491,0.206851571,0.889350225,0.373814887,0.467500257
AAEL000223,518.6527638,3.958352881,0.239439829,-16.53172278,2.17E-61,9.91E-60
AAEL000224,0,#VALUE!,NA,NA,NA,NA
AAEL000226,59.99274257,-1.376863317,0.237201774,5.804608001,6.45E-09,2.89E-08
AAEL000227,92.40880056,0.036433949,0.222941103,-0.1634241,0.870184529,0.900649156
AAEL000229,71.62816869,-9.616851164,0.84567638,11.3717864,5.78E-30,9.82E-29
AAEL000230,49.2198035,-0.07372002,0.192410068,0.383140139,0.70161586,0.766568233
AAEL000231,116.6941341,-0.185015516,0.125525893,1.473923117,0.140502293,0.206328055
AAEL000234,93.11682865,1.28721109,0.221522342,-5.810750629,6.22E-09,2.79E-08
AAEL000235,48.27970671,-1.262302387,0.355431886,3.551460735,0.000383099,0.000962312
AAEL000236,2.495365349,2.631191574,0.965333581,-2.725681179,0.006416895,0.012985457
AAEL000238,0.198760866,1.343334188,3.53381767,-0.380136813,0.70384386,NA
AAEL000239,4.882654934,-4.68025775,0.952920796,4.911486632,9.04E-07,3.20E-06
AAEL000240,78.69568877,0.045605569,0.168176507,-0.271176811,0.786255047,0.836717518
AAEL000241,43.68658331,-0.525424316,0.210330171,2.498092944,0.012486345,0.023921886
AAEL000242,18.39346018,-2.365009585,0.34509986,6.853116615,7.23E-12,4.18E-11
AAEL000243,0.158973007,2.305118871,3.53381767,-0.652302718,0.514205907,NA
AAEL000244,69.45924686,4.112679323,0.371127335,-11.08158558,1.54E-28,2.48E-27
AAEL000245,180.0418344,0.140208963,0.105385177,-1.330442916,0.183372382,0.258972473
AAEL000246,8.975496212,-3.535232122,0.622876303,5.675656794,1.38E-08,5.97E-08
AAEL000247,0.609897409,-2.740318414,1.744282712,1.571028822,0.116175954,0.17528759
