,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000191,105.6108596,-0.198721898,0.217420134,0.91399952,0.360717098,0.466633166
AAEL000193,160.4192546,-0.676573637,0.193758731,3.491835609,0.000479713,0.001434139
AAEL000194,172.1430731,0.806749605,0.191894917,-4.204121814,2.62E-05,9.76E-05
AAEL000195,1.776571872,2.277024114,1.765413716,-1.28979632,0.197121386,0.28670461
AAEL000196,5.873824998,-5.350442378,1.393404491,3.839834314,0.000123117,0.000407179
AAEL000199,108.0250538,-1.073395522,0.244255831,4.394554341,1.11E-05,4.40E-05
AAEL000200,1610.20537,0.881939521,0.170432344,-5.174719189,2.28E-07,1.18E-06
AAEL000201,18.52494314,-3.001320185,0.67439175,4.450410588,8.57E-06,3.46E-05
AAEL000203,0.102864408,0.356164886,4.080472857,-0.087285199,0.930444819,NA
AAEL000204,110.6886729,-5.235578775,0.484206792,10.81269173,3.00E-27,8.58E-26
AAEL000206,6.185988218,-3.471897642,1.269934716,2.733918207,0.006258559,0.014602943
AAEL000208,252.9151051,1.160111361,0.177676318,-6.529352795,6.61E-11,5.52E-10
AAEL000210,179.2532968,1.11037432,0.198301317,-5.599429868,2.15E-08,1.28E-07
AAEL000211,735.2296679,1.296386955,0.126606218,-10.23952043,1.32E-24,3.33E-23
AAEL000213,183.9195434,-0.00843202,0.290649858,0.029010919,0.976855882,0.983937722
AAEL000214,27.84802544,0.305580992,0.456958396,-0.668728258,0.503668838,0.602302124
AAEL000215,44.53092095,-0.702637869,0.43345256,1.621025999,0.105012063,0.170228287
AAEL000216,0.447623081,0.459039323,2.989537899,-0.153548588,0.877965677,NA
AAEL000217,228.9106453,-2.769756982,0.240892632,11.49789001,1.35E-30,4.61E-29
AAEL000219,81.61219673,0.08944614,0.245909031,-0.363736701,0.716054635,0.788356206
AAEL000221,171.3393938,1.545580681,0.260080348,-5.942704598,2.80E-09,1.90E-08
AAEL000223,36.8030098,-6.131754753,1.102978226,5.559270899,2.71E-08,1.59E-07
AAEL000224,0,#VALUE!,NA,NA,NA,NA
AAEL000226,101.1119475,-1.592579645,0.250046583,6.369131806,1.90E-10,1.50E-09
AAEL000227,143.3702429,0.155594072,0.243147488,-0.639916431,0.522226931,0.619765089
AAEL000229,705.0047818,1.761801314,0.384849149,-4.577901022,4.70E-06,1.98E-05
AAEL000230,101.6402234,0.735492212,0.224625267,-3.274307576,0.001059213,0.002944515
AAEL000231,332.8901083,1.328534663,0.191329506,-6.94369987,3.82E-12,3.70E-11
AAEL000234,63.72662228,-0.324364846,0.330642886,0.981012624,0.326586516,0.430245013
AAEL000235,80.35868714,-1.457684491,0.284816595,5.117975983,3.09E-07,1.56E-06
AAEL000236,0.41705286,-1.535636966,2.930096129,0.524090985,0.600215259,NA
AAEL000238,0.589627847,2.151152939,2.771268781,-0.776233959,0.437610858,NA
AAEL000239,29.97097045,0.953450781,0.377877958,-2.523171203,0.011630176,0.025269871
AAEL000240,177.826918,1.06558627,0.189166665,-5.633055218,1.77E-08,1.07E-07
AAEL000241,65.70061268,-0.733004761,0.303373553,2.416178849,0.015684355,0.032909553
AAEL000242,213.8475148,2.636839976,0.239016704,-11.0320322,2.68E-28,8.07E-27
AAEL000243,1.080956462,4.217000698,2.601456156,-1.621015479,0.105014319,0.170228287
AAEL000244,4.85941415,-3.090557481,1.307482508,2.363746713,0.018091177,0.03740638
AAEL000245,268.1758446,0.174375635,0.159226606,-1.095141317,0.27345473,0.373843518
AAEL000246,17.3990546,-5.935297962,1.254163339,4.732476048,2.22E-06,9.85E-06
AAEL000247,2.933287938,0.200276558,1.130079929,-0.177223357,0.85933295,0.897767188
AAEL000248,117.27325,-1.239208386,0.273834483,4.525392027,6.03E-06,2.49E-05
AAEL000249,125.924657,3.247878512,0.246860673,-13.15672711,1.56E-39,7.95E-38
AAEL000250,15.1174083,0.999250763,0.537559709,-1.858864692,0.06304632,0.110190021
AAEL000251,93.25913587,1.249041323,0.298276601,-4.187527012,2.82E-05,0.000104442
AAEL000252,17.33272438,0.285630481,0.614699111,-0.464667145,0.64216984,0.725867897
AAEL000254,9.038984416,1.569482125,0.698939813,-2.245518277,0.02473488,0.049123487
AAEL000255,6.024187659,-2.269224763,0.992413898,2.286570924,0.02222088,0.044710481
AAEL000256,79.79717671,1.895901108,0.364243538,-5.205037043,1.94E-07,1.01E-06
AAEL000257,47.42593016,-1.768963278,0.362255565,4.88319145,1.04E-06,4.87E-06
AAEL000258,343.7247259,1.63962737,0.182702281,-8.974312539,2.85E-19,5.08E-18
AAEL000260,30.89693347,-3.78873987,0.609499774,6.216146475,5.10E-10,3.82E-09
AAEL000261,18.31694315,-1.1680559,0.509917669,2.290675475,0.02198219,0.044296348
AAEL000263,38.95491164,-3.280077205,0.494523872,6.632798524,3.29E-11,2.86E-10
AAEL000265,259.5752846,3.11202524,0.240471829,-12.94132978,2.63E-38,1.28E-36
AAEL000266,9.40419213,1.244005931,0.812720141,-1.5306695,0.125851096,0.197447747
AAEL000267,10.76713596,-3.229698149,0.917531937,3.519984447,0.000431572,0.00129857
AAEL000268,0.641080957,-2.15134157,2.545094878,0.84528934,0.397949311,NA
AAEL000269,4167.62775,-0.479838028,0.190352127,2.520791524,0.01170912,0.025423524
AAEL000270,171.74585,0.182595189,0.180246837,-1.013028531,0.311046533,0.414513412
AAEL000271,200.9895401,0.457972614,0.307298274,-1.490319515,0.136140244,0.210916435
AAEL000272,45.11215375,0.08772755,0.31467409,-0.278788605,0.78040706,0.837250911
AAEL000275,300.6312867,1.2473656,0.175035458,-7.126359517,1.03E-12,1.06E-11
AAEL000276,96.49776665,-1.238981516,0.287003139,4.316961552,1.58E-05,6.11E-05
AAEL000278,172.2646434,-0.239296205,0.257125431,0.930659422,0.352029766,0.457282425
AAEL000279,65.76901185,0.440623411,0.264854757,-1.663641672,0.096184059,0.157831799
