,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL018228,4.956423227,-1.792274372,1.109724233,1.61506284,0.106297087,0.154241956
AAEL018230,21.61779288,-2.947699199,0.611036541,4.824096438,1.41E-06,5.05E-06
AAEL018231,69.46637731,0.227091803,0.244757893,-0.927822187,0.353499813,0.428949232
AAEL018232,5.293362259,-4.06781736,1.394876924,2.916255399,0.003542604,0.007425673
AAEL018234,1.274987028,-3.042206891,2.119367417,1.435431567,0.151164156,0.208597196
AAEL018235,171.1139227,-0.476495583,0.188491099,2.527947403,0.011473154,0.021595478
AAEL018236,3.732352252,-0.905172046,1.143364855,0.791673841,0.428550879,0.504859422
AAEL018237,213.794313,-1.823598819,0.214910906,8.485371234,2.15E-17,2.07E-16
AAEL018240,84.0067354,4.535443414,0.363679419,-12.4709928,1.07E-35,2.29E-34
AAEL018241,469.7815127,1.737845715,0.247515895,-7.021147935,2.20E-12,1.47E-11
AAEL018244,540.1230662,-1.452146406,0.152911383,9.496653432,2.17E-21,2.69E-20
AAEL018247,3.34395096,0.672085338,1.071365217,-0.627316743,0.530451631,0.602983243
AAEL018248,21.37027419,-0.04062735,0.494526058,0.082154114,0.934524161,0.949195535
AAEL018249,53.13214696,-0.079968279,0.29637822,0.26981834,0.787300012,0.830435512
AAEL018251,271.184375,1.96081308,0.25612856,-7.655581558,1.92E-14,1.52E-13
AAEL018254,108.579516,-2.98784209,0.302143388,9.888821695,4.65E-23,6.31E-22
AAEL018255,31.22378854,-2.377072348,0.457022278,5.201217672,1.98E-07,7.84E-07
AAEL018257,26.58114663,-0.407270058,0.411844746,0.988892204,0.322715885,0.397363681
AAEL018259,99.15841764,-1.128800599,0.251546905,4.48743585,7.21E-06,2.36E-05
AAEL018263,77.08954821,-6.504932673,0.862594632,7.541123529,4.66E-14,3.57E-13
AAEL018265,9.235980138,0.957030889,0.749898813,-1.276213368,0.201880104,0.267128866
AAEL018266,10.50238426,-6.086798971,1.323867679,4.597739691,4.27E-06,1.43E-05
AAEL018267,46.46579041,-0.952147865,0.488939996,1.947371605,0.0514902,0.082048978
AAEL018270,70.3100413,0.265167942,0.252177257,-1.051514102,0.293022536,0.366298585
AAEL018273,89.30192409,-2.057120002,0.265045805,7.761375446,8.40E-15,6.81E-14
AAEL018276,33.39501054,-1.584443064,0.389143402,4.07161744,4.67E-05,0.000135026
AAEL018278,228.9750858,1.908568082,0.203103518,-9.397021264,5.61E-21,6.76E-20
AAEL018280,618.1864412,0.842034134,0.279548981,-3.012116625,0.002594329,0.005584115
AAEL018281,178.4350828,1.653982213,0.172698891,-9.577260174,9.97E-22,1.26E-20
AAEL018283,0,#VALUE!,NA,NA,NA,NA
AAEL018286,28.03644658,-1.625620511,0.443961917,3.661621526,0.000250624,0.00064818
AAEL018288,886.0522277,1.9355968,0.201597852,-9.601276889,7.90E-22,1.01E-20
AAEL018289,0.861184283,-2.479577213,2.284076122,1.085593071,0.277659066,NA
AAEL018290,14.77304676,-1.312923149,0.602433654,2.179365545,0.029304524,0.049924164
AAEL018293,127.5304056,-0.474172435,0.202750288,2.33870166,0.019350879,0.03450441
AAEL018294,6.80042187,-4.429409092,1.335508476,3.316646184,0.000911049,0.002135142
AAEL018296,33.07887863,-0.440043099,0.38079385,1.155594028,0.247847252,0.317524797
AAEL018297,124.0709418,0.131798718,0.204308761,-0.645095772,0.518865124,0.591726099
AAEL018298,4.047691697,-4.711296255,1.474871659,3.194377102,0.001401329,0.003174695
AAEL018300,2.188948196,-3.826048246,1.816221046,2.106598343,0.03515241,0.058661457
AAEL018301,10.6813011,-3.55593961,0.965542113,3.682842585,0.000230648,0.000599889
AAEL018302,1.116033642,-0.036699966,1.81341886,0.020237997,0.983853517,0.987004451
AAEL018303,7.988725149,-1.117916697,0.744990733,1.500577991,0.133464747,0.18767347
AAEL018304,24.76686501,3.351409096,0.544013288,-6.160528001,7.25E-10,3.82E-09
AAEL018305,20.5132878,-1.733419707,0.507960665,3.41250775,0.000643681,0.001547617
AAEL018306,14.8226795,-3.65617829,0.879781813,4.15577844,3.24E-05,9.61E-05
AAEL018307,8.514436917,-2.08492254,0.828730023,2.515804281,0.011876111,0.022246218
AAEL018308,11.17126756,-4.233705814,1.18699586,3.566740169,0.00036145,0.000909674
AAEL018310,92.76341712,0.698125646,0.255518541,-2.732191741,0.006291451,0.012507617
AAEL018312,21.53174968,-3.832922547,0.758017572,5.056508834,4.27E-07,1.63E-06
AAEL018313,25.97737808,-7.393570518,1.232650893,5.998105839,2.00E-09,9.97E-09
AAEL018314,392.9640147,-0.656515541,0.182006714,3.607095177,0.000309644,0.000788137
AAEL018316,10.9588719,-6.148650441,1.2895938,4.767897023,1.86E-06,6.56E-06
AAEL018317,5.255265102,-1.124071634,0.943895091,1.190886195,0.233698265,0.302333931
AAEL018318,195.1312997,1.892572542,0.212825166,-8.892616298,5.97E-19,6.33E-18
AAEL018319,65.24366569,-3.005873656,0.365608558,8.221562637,2.01E-16,1.82E-15
AAEL018320,41.71978574,0.311061481,0.40510431,-0.767855274,0.442573172,0.518654287
AAEL018322,28.6091899,-2.177154313,0.478240207,4.552428424,5.30E-06,1.76E-05
AAEL018323,602.5037346,0.732906415,0.266383568,-2.751319919,0.005935564,0.011870247
AAEL018324,11.91675463,-5.277629517,1.273012361,4.14578026,3.39E-05,1.00E-04
AAEL018326,75.75206339,0.490407686,0.252428219,-1.942760949,0.052045048,0.082854633
AAEL018329,32.56818921,-6.744620724,1.227089457,5.496437677,3.88E-08,1.67E-07
AAEL018331,99.61321866,-0.063508824,0.288448572,0.220173822,0.825735784,0.862233952
AAEL018333,11.13721736,-2.299951897,0.785170124,2.929240207,0.003397917,0.007159285
AAEL018334,3.990439772,-2.576536141,1.279403434,2.013857453,0.044024502,0.071574338
AAEL018336,126.3246291,1.327996943,0.212577085,-6.247131221,4.18E-10,2.25E-09
AAEL018339,353.8937816,2.678853933,0.302397726,-8.858710566,8.09E-19,8.48E-18
AAEL018340,1206.083361,6.618667246,0.262240509,-25.23892004,1.50E-140,2.32E-138
AAEL018341,102.4696521,3.717385073,0.457770474,-8.120630932,4.64E-16,4.10E-15
AAEL018342,182.6570482,-0.786272439,0.29637076,2.653002744,0.007977922,0.015570544
AAEL018343,38.47388688,-5.047924308,0.79795787,6.326053663,2.52E-10,1.38E-09
AAEL018344,167.3764899,-0.58276698,0.269439221,2.162888449,0.03054976,0.051842134
AAEL018346,3.446827062,-1.651670578,1.210513295,1.364438198,0.172429693,0.233650828
AAEL018347,9.846830889,-0.971144198,0.677626693,1.43315517,0.151813498,0.209383442
AAEL018348,206.4905931,0.051637995,0.232753054,-0.221857432,0.824424869,0.861223837
AAEL018350,268.8534102,0.586848846,0.179074569,-3.277119969,0.001048718,0.002431111
AAEL018351,76.59339283,1.697286135,0.32149396,-5.279371771,1.30E-07,5.25E-07
AAEL018352,8.41355853,-4.763750973,1.311522141,3.632230692,0.000280982,0.000720498
AAEL018353,5.627899008,-3.244301995,1.251871212,2.591562107,0.009554129,0.01834983
AAEL018354,143.0764285,-0.630141361,0.232421416,2.711201793,0.006703981,0.013268202
AAEL018358,0,#VALUE!,NA,NA,NA,NA
AAEL018514,29.17861681,2.724620687,0.489372655,-5.567578531,2.58E-08,1.13E-07
AAEL018574,0,#VALUE!,NA,NA,NA,NA
AAEL018576,0,#VALUE!,NA,NA,NA,NA
AAEL018578,0,#VALUE!,NA,NA,NA,NA
AAEL018618,0.845336945,3.980214528,2.38405316,-1.669515846,0.095015193,NA
AAEL018658,120.335724,1.385798076,0.481387076,-2.878760453,0.003992415,0.008287201
AAEL018659,9.727033349,-0.213143973,0.888865907,0.23979317,0.810490602,0.849701779
AAEL018660,26.64365466,-0.093585743,0.735423229,0.127254266,0.898739157,0.921192233
AAEL018661,190.4628742,0.996848487,0.411705812,-2.421264061,0.015466638,0.02822546
AAEL018662,81519.00413,2.591113185,0.271984188,-9.526705219,1.62E-21,2.02E-20
AAEL018663,8.362390244,-0.240142302,0.801206933,0.299725691,0.7643864,0.811546177
AAEL018664,39558.48133,2.253895788,0.302717517,-7.445541353,9.65E-14,7.19E-13
AAEL018665,87.8600393,1.29559956,0.45936335,-2.820424313,0.004796019,0.009786205
AAEL018666,45.73611762,1.217187802,0.459061517,-2.651469917,0.008014225,0.015632328
AAEL018667,25.7479985,0.329377737,0.595029146,-0.553548914,0.579887597,0.648350564
AAEL018668,32906.65628,2.355719177,0.325411247,-7.239206385,4.51E-13,3.18E-12
AAEL018669,51364.03668,2.266904095,0.32872802,-6.89598682,5.35E-12,3.44E-11
AAEL018670,6.244295982,1.506985716,0.894939518,-1.683896717,0.092201631,0.136257121
