,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP012823,54.37926581,-0.161421854,0.319278437,0.505583326,0.613149189,0.808088968
AGAP012824,0,#VALUE!,NA,NA,NA,NA
AGAP012825,0.73014995,0.017562786,2.429580703,-0.007228731,0.994232357,NA
AGAP012826,2.216051626,-0.708535037,1.419715679,0.499068262,0.617731295,0.809749479
AGAP012827,0,#VALUE!,NA,NA,NA,NA
AGAP012828,0,#VALUE!,NA,NA,NA,NA
AGAP012829,0.91823745,-1.670431044,2.250037657,0.742401372,0.457844189,NA
AGAP012830,0,#VALUE!,NA,NA,NA,NA
AGAP012831,0,#VALUE!,NA,NA,NA,NA
AGAP012832,0,#VALUE!,NA,NA,NA,NA
AGAP012833,7.002206601,-0.364580352,0.867449586,0.42028996,0.674273644,0.843365766
AGAP012834,0,#VALUE!,NA,NA,NA,NA
AGAP012835,0,#VALUE!,NA,NA,NA,NA
AGAP012836,0,#VALUE!,NA,NA,NA,NA
AGAP012837,0,#VALUE!,NA,NA,NA,NA
AGAP012838,4.021622804,-1.695491897,1.143075407,1.483272133,0.138002123,0.321831926
AGAP012839,0,#VALUE!,NA,NA,NA,NA
AGAP012840,0,#VALUE!,NA,NA,NA,NA
AGAP012841,0,#VALUE!,NA,NA,NA,NA
AGAP012842,68.227072,-8.184161014,1.204907382,6.792356937,1.10E-11,1.83E-10
AGAP012843,9.77138338,3.347051288,0.792460286,-4.223620219,2.40E-05,0.000184668
AGAP012844,9.644094269,0.241944957,2.111351935,-0.114592434,0.908768177,0.962968253
AGAP012845,0,#VALUE!,NA,NA,NA,NA
AGAP012846,0,#VALUE!,NA,NA,NA,NA
AGAP012847,4.599553949,1.422837269,1.071478386,-1.327919711,0.184204632,0.394984241
AGAP012848,0,#VALUE!,NA,NA,NA,NA
AGAP012849,7.621484535,-5.989461996,1.339898504,4.470086337,7.82E-06,6.52E-05
AGAP012850,0,#VALUE!,NA,NA,NA,NA
AGAP012851,7.142695219,-1.21318031,0.791349224,1.53305301,0.125262794,0.300543696
AGAP012852,0,#VALUE!,NA,NA,NA,NA
AGAP012853,0,#VALUE!,NA,NA,NA,NA
AGAP012854,0,#VALUE!,NA,NA,NA,NA
AGAP012855,0,#VALUE!,NA,NA,NA,NA
AGAP012856,4.876005178,-0.762729561,0.930851645,0.81938896,0.412564532,0.658162127
AGAP012857,0,#VALUE!,NA,NA,NA,NA
AGAP012858,1.653047815,-0.08888063,1.643179625,0.054090635,0.956862953,0.980634727
AGAP012859,0.616464683,-2.363957009,2.717301876,0.86996481,0.384319636,NA
AGAP012860,0,#VALUE!,NA,NA,NA,NA
AGAP012861,0,#VALUE!,NA,NA,NA,NA
AGAP012862,0,#VALUE!,NA,NA,NA,NA
AGAP012863,0,#VALUE!,NA,NA,NA,NA
AGAP012865,0,#VALUE!,NA,NA,NA,NA
AGAP012866,0,#VALUE!,NA,NA,NA,NA
AGAP012867,0.218211654,1.759582853,4.080472857,-0.43122033,0.666308173,NA
AGAP012868,0,#VALUE!,NA,NA,NA,NA
AGAP012869,0,#VALUE!,NA,NA,NA,NA
AGAP012870,0,#VALUE!,NA,NA,NA,NA
AGAP012871,1.659365839,1.168087593,1.783915525,-0.654788624,0.512603856,0.73868912
AGAP012872,0.2679391,1.759582853,4.080472857,-0.43122033,0.666308173,NA
AGAP012873,0,#VALUE!,NA,NA,NA,NA
AGAP012874,0,#VALUE!,NA,NA,NA,NA
AGAP012875,0.51317069,-0.076622866,2.982999658,0.025686515,0.97950738,NA
AGAP012876,1.385300549,1.466058345,1.716821366,-0.853937616,0.393139556,0.63977845
AGAP012877,0,#VALUE!,NA,NA,NA,NA
AGAP012879,0,#VALUE!,NA,NA,NA,NA
AGAP012880,0,#VALUE!,NA,NA,NA,NA
AGAP012881,0.772545378,1.172001959,2.55082694,-0.459459613,0.645904148,NA
AGAP012882,0,#VALUE!,NA,NA,NA,NA
AGAP012883,0,#VALUE!,NA,NA,NA,NA
AGAP012884,0,#VALUE!,NA,NA,NA,NA
AGAP012885,49.57060147,0.687077085,0.335074338,-2.050521355,0.040313582,0.126737375
AGAP012886,0,#VALUE!,NA,NA,NA,NA
AGAP012887,0.175771263,1.759582853,4.080472857,-0.43122033,0.666308173,NA
AGAP012888,12.34471609,-0.377558075,0.596548258,0.632904498,0.526796011,0.7487491
AGAP012889,0,#VALUE!,NA,NA,NA,NA
AGAP012891,0,#VALUE!,NA,NA,NA,NA
AGAP012892,0,#VALUE!,NA,NA,NA,NA
AGAP012893,27.14154758,-0.48813068,0.400210546,1.219684702,0.222584423,0.450567349
AGAP012894,0,#VALUE!,NA,NA,NA,NA
AGAP012895,6.398749099,2.659441374,0.970149994,-2.741268246,0.006120252,0.026508876
AGAP012896,0,#VALUE!,NA,NA,NA,NA
AGAP012897,0,#VALUE!,NA,NA,NA,NA
AGAP012898,0,#VALUE!,NA,NA,NA,NA
