,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP000534,135.0226931,-0.648356595,0.149086681,-4.34885658,1.37E-05,0.000198893
AGAP000535,64.00190958,2.258671493,1.021639545,2.210830135,0.027047602,0.116529663
AGAP000536,43.79386777,-0.048060974,0.567780768,-0.084647062,0.932541983,0.982044071
AGAP000540,5.64378386,-3.871037979,1.135618385,-3.408748952,0.000652615,0.005778747
AGAP000541,1830.860315,0.402653344,0.122493902,3.287129712,0.001012142,0.008360487
AGAP000543,6.490110746,-0.317580864,0.503695425,-0.630501785,0.528366335,0.815393298
AGAP000544,21.45464771,-1.018439022,0.391038171,-2.604449125,0.009202208,0.051248191
AGAP000545,15.65744396,0.468183783,0.314132471,1.490402382,0.136118467,0.373891593
AGAP000546,46.05890196,-0.440090281,0.210487476,-2.090814568,0.03654469,0.147831102
AGAP000547,3.732892582,0.758099279,0.662995291,1.143445947,0.252853485,0.566169259
AGAP000549,3.649976627,0.105619054,0.633318673,0.166770788,0.867550404,0.963974626
AGAP000550,194.2485826,0.0064156,0.173002793,0.037083793,0.970418194,0.992310109
AGAP000551,57.76993102,0.678068356,0.450272086,1.505908044,0.132090781,0.368063558
AGAP000552,8.836149935,-0.536818544,0.433626854,-1.237973477,0.215725896,0.516377934
AGAP000554,11.54053283,-0.007434443,0.366793267,-0.020268756,0.983828979,0.996726603
AGAP000555,18.55076153,-0.066620501,0.33296887,-0.200080268,0.841417805,0.953219414
AGAP000556,7.954833181,0.114816242,0.456817121,0.25133962,0.801551545,0.939623653
AGAP000558,41.80712373,0.256869435,0.265186663,0.968636323,0.332726673,0.659108811
AGAP000559,1.73829352,-0.495227219,0.970645361,-0.510204076,0.609908497,0.864005683
AGAP000560,23.12077265,0.038138092,0.268161486,0.142220617,0.886905747,0.972603262
AGAP000561,57.70774642,-0.453071926,0.224090627,-2.02182453,0.043194483,0.166891078
AGAP000562,2.712513235,-1.66253563,1.032902074,-1.609577202,0.107490188,0.315778213
AGAP000563,4.053203899,0.40968213,0.593080389,0.690769984,0.489710102,0.794008679
AGAP000564,10.61415006,0.280100507,0.422895873,0.662339183,0.50775387,0.804488595
AGAP000565,274.3611772,-0.193812522,0.202121995,-0.958888824,0.337614755,0.662629074
AGAP000566,5.002470507,0.09113231,0.57292795,0.159064172,0.873618316,0.966183429
AGAP000567,19.57263667,-0.240454368,0.351973935,-0.683159586,0.494506007,0.797131575
AGAP000570,41102.92656,0.8396758,0.47335374,1.77388648,0.07608193,0.249703865
AGAP000572,1.414053569,-0.410478282,1.099442076,-0.37335144,0.708886896,0.909459595
AGAP000573,1.53028345,-0.613340006,1.145132178,-0.535606297,0.592230676,0.852282666
AGAP000574,27.07917361,0.397541668,0.272170626,1.460633995,0.144115912,0.388881518
AGAP000576,6.163410885,-0.265954772,0.526710624,-0.504935271,0.6136043,0.865680939
AGAP000577,1.334251842,0.402151802,1.0508795,0.382681175,0.701956174,0.9070593
AGAP000578,146.2604834,-1.516232776,0.189898062,-7.984456309,1.41E-15,1.01E-13
AGAP000579,5.370125388,3.786093928,0.787610623,4.807063056,1.53E-06,2.79E-05
AGAP000585,95.9384372,-1.160670048,0.243196307,-4.772564451,1.82E-06,3.25E-05
AGAP000586,174.9935495,2.771349171,0.327613798,8.459195509,2.69E-17,2.38E-15
AGAP000588,1.393665149,-0.064109873,1.05789698,-0.060601244,0.951676783,0.988136719
AGAP000591,10.08357427,-0.097422617,0.397412824,-0.245142108,0.8063464,0.940193009
AGAP000596,14.18498921,-0.240936214,0.348885906,-0.690587409,0.489824863,0.794008679
AGAP000598,36.43299087,0.638708827,0.241972432,2.63959337,0.008300555,0.047063808
AGAP000602,6.036015385,-0.119137285,0.504269868,-0.236256998,0.813233253,0.942841447
AGAP000603,3.820134505,-0.62529602,1.276052315,-0.490023812,0.624117049,0.869648534
AGAP000604,55.06659444,1.143740201,0.888163858,1.287758099,0.197830182,0.485519104
AGAP000605,13.89511639,-0.810827884,0.784696549,-1.033301198,0.301462967,0.625912712
AGAP000606,4.928764739,0.048360764,0.612027342,0.079017326,0.937018842,0.98441286
AGAP000614,5.307947462,-0.275276633,0.583236693,-0.471980993,0.636940355,0.877692812
AGAP000615,20.91746731,-0.375919824,0.315432793,-1.191758856,0.233355813,0.541275487
AGAP000616,33.43190691,-0.272449096,0.262834441,-1.03658065,0.299931335,0.624237754
