,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP000102,295.8713079,-0.034071107,0.190441055,0.178906311,0.858011268,0.970021829
AGAP000104,0.347601573,0.487408107,3.376062636,-0.144371761,0.885206915,NA
AGAP000105,42.20990755,0.003207716,0.324443478,-0.009886825,0.992111584,0.997929737
AGAP000106,182.6449811,-0.048349374,0.195200674,0.24769061,0.804373798,0.9553584
AGAP000107,10.8264796,-0.705977947,0.602218995,1.172294387,0.241078884,0.595819168
AGAP000108,0.141638741,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000109,1441.910089,-0.321764562,0.14055156,2.28929912,0.022061979,0.113635754
AGAP000110,244.780908,-0.370132962,0.175572971,2.108143176,0.035018607,0.159659528
AGAP000111,0,#VALUE!,NA,NA,NA,NA
AGAP000112,52.88194531,-0.259656125,0.314896833,0.824575221,0.409612794,0.753587902
AGAP000113,4.293091233,-0.511497753,0.964159211,0.530511711,0.595757192,0.875358771
AGAP000114,19.57827414,0.045180292,0.463063345,-0.097568275,0.922275117,0.981806282
AGAP000115,0,#VALUE!,NA,NA,NA,NA
AGAP000116,53.75217544,0.293887769,0.393386252,-0.747071784,0.455020231,0.791528771
AGAP000117,6.601345031,-2.209098064,0.881365506,2.506449422,0.01219505,0.070639313
AGAP000118,267.9225231,0.109876069,0.171428833,-0.640942754,0.521559877,0.832510987
AGAP000119,137.7092975,0.225866929,0.219983521,-1.026744768,0.304540663,0.665242161
AGAP000120,61.44757251,0.314581818,0.275135549,-1.143370309,0.252884874,0.608263236
AGAP000121,1.186546508,-2.218209492,1.92459217,1.152560801,0.2490907,0.604530105
AGAP000123,0.182521211,1.449189505,4.080472857,-0.355152345,0.722475463,NA
AGAP000124,15.61692123,0.41427777,0.503637224,-0.822571785,0.410751549,0.754615081
AGAP000126,112.4107607,0.356992101,0.221695621,-1.610280344,0.107336668,0.360732075
AGAP000127,134.3631732,0.224705787,0.589867826,-0.380942607,0.703245836,0.923366841
AGAP000128,0.182521211,1.449189505,4.080472857,-0.355152345,0.722475463,NA
AGAP000129,3.827983646,-0.265503211,1.002860276,0.264745965,0.791205166,0.950906111
AGAP000131,2.508939816,-2.408381932,1.464530451,1.644473783,0.100078375,0.344134782
AGAP000132,181.9964754,0.210224688,0.20066546,-1.047637635,0.294805591,0.654778701
AGAP000133,0.846196818,1.022917701,2.162035237,-0.473127211,0.636122425,NA
AGAP000136,2.024354235,0.476795266,1.400657055,-0.340408285,0.73354908,0.937144038
AGAP000137,0.339515656,0.487408133,3.404243246,-0.143176647,0.886150673,NA
AGAP000138,0,#VALUE!,NA,NA,NA,NA
AGAP000139,36.35720262,-0.132441247,0.353624359,0.374525238,0.708013584,0.925504075
AGAP000140,2.471113598,-1.088608999,1.258314117,0.865132946,0.386965824,0.739113342
AGAP000141,4.807453358,0.19293658,0.979088668,-0.19705731,0.84378269,0.965867041
AGAP000142,24.12517722,-0.02353656,0.428779059,0.054892047,0.956224468,0.990169166
AGAP000143,299.0626314,-0.503869873,0.184801582,2.726545243,0.006400118,0.041083391
AGAP000144,0,#VALUE!,NA,NA,NA,NA
AGAP000145,1341.060554,0.144811949,0.153172832,-0.945415363,0.344446862,0.70343344
AGAP000146,0.140738804,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000147,48.13461029,0.359167093,0.336178323,-1.068382667,0.285347933,0.642891339
AGAP000149,79.23835751,0.241345982,0.25037594,-0.963934403,0.335078815,0.694618302
AGAP000150,0,#VALUE!,NA,NA,NA,NA
AGAP000151,0,#VALUE!,NA,NA,NA,NA
AGAP000152,0,#VALUE!,NA,NA,NA,NA
AGAP000153,0.141638741,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000154,20.0966133,-0.200096692,0.464916451,0.430392797,0.666909934,0.904910928
AGAP000155,23.79060437,-0.367584496,0.426287122,0.862293223,0.388526181,0.739954299
AGAP000156,10.00957978,-2.223239084,0.719812502,3.088636382,0.002010774,0.01522012
AGAP000158,17.42649966,0.344669343,0.491922696,-0.700657533,0.483516765,0.809554762
AGAP000159,0.729799573,1.969076008,2.299185856,-0.856423157,0.391763761,NA
AGAP000160,0.198776852,1.449189505,4.080472857,-0.355152345,0.722475463,NA
AGAP000161,73.66350986,0.360986054,0.265595988,-1.359154773,0.174097549,0.48952806
AGAP000162,159.6901931,-0.174942749,0.212240471,0.824266685,0.409788044,0.753587902
AGAP000163,11.15389829,-3.717765205,0.89449594,4.156268396,3.23E-05,0.000375403
AGAP000164,0.136644954,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000165,571.831927,0.894374553,0.179231062,-4.99006445,6.04E-07,9.10E-06
AGAP000166,0.20686277,1.449189505,4.080472857,-0.355152345,0.722475463,NA
AGAP000167,91.38475465,0.644928142,0.289059837,-2.231123314,0.025672962,0.12667471
AGAP000168,102.074327,2.964419526,0.27028187,-10.96788154,5.45E-28,4.50E-26
AGAP000169,6.548089793,-0.59750308,0.835424489,0.71520896,0.474479933,0.804017736
AGAP000170,871.9108218,-0.33955461,0.150083434,2.262438977,0.023670295,0.118503474
AGAP000171,231.5101689,0.172695907,0.18595922,-0.928676225,0.353056905,0.711255819
AGAP000173,268.2391106,0.025153509,0.206213854,-0.121977783,0.902916613,0.976423908
AGAP000177,0,#VALUE!,NA,NA,NA,NA
AGAP000178,3.366011508,-0.50175451,1.156418511,0.433886612,0.664370782,0.903736962
AGAP000179,7.649985937,0.474710487,0.757219325,-0.626912799,0.530716397,0.838662949
AGAP000180,43.41367616,0.15907138,0.326777483,-0.486788069,0.626408526,0.889438396
AGAP000181,79.2211949,1.962258705,0.278487745,-7.046122286,1.84E-12,5.09E-11
AGAP000182,0.347601573,0.487408107,3.376062636,-0.144371761,0.885206915,NA
AGAP000183,0,#VALUE!,NA,NA,NA,NA
AGAP000184,158.4677167,1.246768486,0.229425222,-5.434313085,5.50E-08,9.53E-07
AGAP000185,10.90042065,-0.371305794,0.645472279,0.575246694,0.565124467,0.858108807
AGAP000186,0,#VALUE!,NA,NA,NA,NA
AGAP000187,59.47016038,0.211100571,0.289528398,-0.729118706,0.465929053,0.800454687
AGAP000188,178.3176825,2.010774981,0.205410109,-9.789075109,1.25E-22,7.52E-21
AGAP000189,53.78986708,0.077743399,0.298291768,-0.260628711,0.794378846,0.951115722
AGAP000190,31.41834821,-0.119894619,0.369418214,0.324549831,0.745521802,0.937470275
AGAP000191,0.141638741,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000192,0.340415593,0.48740813,3.401055386,-0.143310848,0.886044689,NA
AGAP000193,0,#VALUE!,NA,NA,NA,NA
AGAP000194,0.141638741,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000195,29.21491853,0.432060284,0.377099687,-1.14574554,0.251900455,0.60716647
AGAP000196,9.875807075,-0.375695777,0.645785804,0.581765308,0.560724775,0.855855378
AGAP000198,2.223434261,-0.380241126,1.333936159,0.285051967,0.775604329,0.94664199
AGAP000199,12.26612323,0.798310383,0.604634942,-1.320317977,0.186728876,0.510809199
AGAP000200,0.141638741,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000201,29.68734225,0.115580073,0.373402,-0.309532549,0.756916456,0.941452579
AGAP000202,149.3438253,-0.544419595,0.208113009,2.615980606,0.008897161,0.054076579
AGAP000203,30.71586257,-0.160458852,0.368533644,0.435398111,0.663273481,0.90345519
AGAP000204,0.282377545,-1.383451861,3.593742308,0.384961342,0.700266057,NA
AGAP000205,1.522169707,-3.818598012,1.879387973,2.031830611,0.042170807,0.182654971
AGAP000206,0.277383758,-1.361901721,3.617891762,0.376435176,0.706593399,NA
AGAP000209,0.746376363,-1.419104515,2.393388816,0.59292686,0.553230102,NA
AGAP000210,0.526028935,1.376686995,2.723999434,-0.505391807,0.613283672,NA
AGAP000211,4.265525153,0.060853785,1.002020984,-0.060731048,0.951573405,0.989253526
AGAP000213,0,#VALUE!,NA,NA,NA,NA
AGAP000214,0,#VALUE!,NA,NA,NA,NA
AGAP000215,0,#VALUE!,NA,NA,NA,NA
AGAP000216,0,#VALUE!,NA,NA,NA,NA
AGAP000217,0,#VALUE!,NA,NA,NA,NA
AGAP000218,0.477060547,-0.404592548,2.806204446,0.144177859,0.885360025,NA
AGAP000219,0.506681162,1.308039674,2.951343278,-0.443201468,0.657620017,NA
AGAP000220,174.4606307,0.464973664,0.214123119,-2.171524806,0.029891524,0.141006441
AGAP000222,48.73417092,-0.009983067,0.332468611,0.030027096,0.976045443,0.9940296
AGAP000223,1.91759719,1.836042068,1.69633216,-1.082359994,0.279092597,0.636907428
AGAP000225,0.136644954,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000226,0,#VALUE!,NA,NA,NA,NA
AGAP000228,39.34073758,0.021581846,0.400800168,-0.053846898,0.957057144,0.990210035
AGAP000230,0,#VALUE!,NA,NA,NA,NA
AGAP000232,90.34951955,-0.671295648,0.251078308,2.673650516,0.00750306,0.046968059
AGAP000233,0.697003021,0.529235973,2.632155368,-0.201065628,0.840647258,NA
AGAP000234,29.05645637,0.153993274,0.421736772,-0.365140733,0.715006356,0.927120099
AGAP000235,1219.845612,-0.057011249,0.162594146,0.350635312,0.725861961,0.932164148
AGAP000236,66.8078492,-0.512634015,0.312785806,1.638929915,0.101227857,0.34697446
AGAP000237,311.5063733,0.035800815,0.184428137,-0.194117967,0.846083513,0.965867041
AGAP000238,9.024270198,-4.481426833,1.179590497,3.799137791,0.0001452,0.001473655
AGAP000239,0,#VALUE!,NA,NA,NA,NA
AGAP000240,0.484246528,-0.40127124,2.793352077,0.143652224,0.885775099,NA
AGAP000241,349.3480072,-1.615197332,0.186050015,8.681522204,3.91E-18,1.69E-16
AGAP000242,21.85875758,0.373828832,0.445097603,-0.83988058,0.400975347,0.747882684
AGAP000243,10.26379948,1.136374004,0.671620969,-1.691987083,0.090648437,0.322519435
AGAP000244,0,#VALUE!,NA,NA,NA,NA
AGAP000245,33.28219913,0.493909558,0.363116666,-1.360195233,0.173768151,0.489273912
AGAP000246,17.39527532,-0.464968059,0.493704248,0.94179473,0.346297744,0.704816226
AGAP000247,0,#VALUE!,NA,NA,NA,NA
AGAP000248,232.8433811,0.244984304,0.186788231,-1.311561775,0.189668037,0.515560408
AGAP000249,53.76870765,1.038744761,0.293563589,-3.538397816,0.000402563,0.003692386
AGAP000250,13.7729656,-0.204279896,0.540542939,0.377916131,0.705492899,0.923851202
AGAP000251,24.74404838,0.445568542,0.410101096,-1.086484641,0.277264633,0.635433954
AGAP000252,70.61973066,-0.104608275,0.262717817,0.398177317,0.690499485,0.917126725
AGAP000253,8.568766303,-0.130169119,0.707561919,0.18396852,0.854038151,0.968685516
AGAP000254,16.80895325,-0.461840534,0.560013799,0.824694918,0.409544818,0.753587902
AGAP000255,123.08803,0.050479244,0.230074304,-0.219404093,0.826335282,0.961594125
AGAP000256,0.319166165,0.487408204,3.480022777,-0.140058912,0.888613444,NA
AGAP000258,1.263317662,-0.263672294,1.811663818,0.145541513,0.884283342,0.975579925
AGAP000260,1822.072827,-0.537728473,0.146053,3.681735223,0.000231652,0.002239737
AGAP000261,245.2928918,0.144047381,0.188094846,-0.765823116,0.443781558,0.785525416
AGAP000262,0.198776852,1.449189505,4.080472857,-0.355152345,0.722475463,NA
AGAP000264,393.762053,-0.144802511,0.178482288,0.811299055,0.417193953,0.759952281
AGAP000266,0,#VALUE!,NA,NA,NA,NA
AGAP000267,0.182521211,1.449189505,4.080472857,-0.355152345,0.722475463,NA
AGAP000268,0.481154397,-0.419914064,2.798549599,0.150047033,0.880727508,NA
AGAP000269,178.5936221,0.021681722,0.19005974,-0.11407846,0.909175597,0.978673267
AGAP000270,84.96243841,-0.247845389,0.256865458,0.964884071,0.334602881,0.694135052
AGAP000271,19.25160467,-0.131045915,0.460462859,0.284596059,0.775953631,0.94664199
AGAP000272,115.8030324,-0.184992551,0.224239785,0.824976493,0.409384936,0.753587902
